"","country","sub_region","cancer_site","sex","measure_type","age","p","life_exp_loss_years"
"32932","UK","Wales","Oesophagus (C15)","Males","Cure proportion",76,0.083258778,8.2854137
"32933","UK","Wales","Oesophagus (C15)","Males","Cure proportion",77,0.078469984,7.7956295
"32934","UK","Wales","Oesophagus (C15)","Males","Cure proportion",78,0.073737353,7.2978368
"32935","UK","Wales","Oesophagus (C15)","Males","Cure proportion",79,0.069079757,6.8382154
"32936","UK","Wales","Oesophagus (C15)","Males","Cure proportion",80,0.064515114,6.3729172
"32937","UK","Wales","Oesophagus (C15)","Males","Cure proportion",81,0.060060266,5.9083743
"32938","UK","Wales","Oesophagus (C15)","Males","Cure proportion",82,0.055730809,5.4888854
"32939","UK","Wales","Oesophagus (C15)","Males","Cure proportion",83,0.051541004,5.0783553
"32940","UK","Wales","Oesophagus (C15)","Males","Cure proportion",84,0.047503635,4.6916041
"32941","UK","Wales","Oesophagus (C15)","Males","Cure proportion",85,0.043629933,4.3216653
"32942","UK","Wales","Oesophagus (C15)","Males","Cure proportion",86,0.039929472,3.997333
"32943","UK","Wales","Oesophagus (C15)","Males","Cure proportion",87,0.036410119,3.6959937
"32944","UK","Wales","Oesophagus (C15)","Males","Cure proportion",88,0.033078007,3.3940561
"32945","UK","Wales","Oesophagus (C15)","Males","Cure proportion",89,0.029937491,3.0940368
"32946","UK","Wales","Oesophagus (C15)","Males","Cure proportion",90,0.026991181,2.8218744
"32947","UK","Wales","Oesophagus (C15)","Females","Cure proportion",40,0.38772681,31.627644
"32948","UK","Wales","Oesophagus (C15)","Females","Cure proportion",41,0.37540647,30.648394
"32949","UK","Wales","Oesophagus (C15)","Females","Cure proportion",42,0.36321414,29.716835
"32950","UK","Wales","Oesophagus (C15)","Females","Cure proportion",43,0.35117289,28.812954
"32951","UK","Wales","Oesophagus (C15)","Females","Cure proportion",44,0.33930531,27.951704
"32952","UK","Wales","Oesophagus (C15)","Females","Cure proportion",45,0.32763326,27.135868
"32953","UK","Wales","Oesophagus (C15)","Females","Cure proportion",46,0.31617767,26.359842
"32954","UK","Wales","Oesophagus (C15)","Females","Cure proportion",47,0.30495861,25.626705
"32955","UK","Wales","Oesophagus (C15)","Females","Cure proportion",48,0.2939949,24.915363
"32956","UK","Wales","Oesophagus (C15)","Females","Cure proportion",49,0.28330421,24.241169
"32957","UK","Wales","Oesophagus (C15)","Females","Cure proportion",50,0.27290282,23.624985
"32958","UK","Wales","Oesophagus (C15)","Females","Cure proportion",51,0.26280561,23.032972
"32959","UK","Wales","Oesophagus (C15)","Females","Cure proportion",52,0.25302604,22.478407
"32960","UK","Wales","Oesophagus (C15)","Females","Cure proportion",53,0.24357595,21.936684
"32961","UK","Wales","Oesophagus (C15)","Females","Cure proportion",54,0.23446573,21.424505
"32962","UK","Wales","Oesophagus (C15)","Females","Cure proportion",55,0.22570424,20.931887
"32963","UK","Wales","Oesophagus (C15)","Females","Cure proportion",56,0.21729878,20.44763
"32964","UK","Wales","Oesophagus (C15)","Females","Cure proportion",57,0.2092552,19.990021
"32965","UK","Wales","Oesophagus (C15)","Females","Cure proportion",58,0.20157793,19.532799
"32966","UK","Wales","Oesophagus (C15)","Females","Cure proportion",59,0.19427009,19.080297
"32967","UK","Wales","Oesophagus (C15)","Females","Cure proportion",60,0.18733352,18.621773
"32968","UK","Wales","Oesophagus (C15)","Females","Cure proportion",61,0.18076895,18.164053
"32969","UK","Wales","Oesophagus (C15)","Females","Cure proportion",62,0.17457607,17.705595
"32970","UK","Wales","Oesophagus (C15)","Females","Cure proportion",63,0.1687537,17.246668
"32971","UK","Wales","Oesophagus (C15)","Females","Cure proportion",64,0.16329987,16.752983
"32972","UK","Wales","Oesophagus (C15)","Females","Cure proportion",65,0.15821207,16.266567
"32973","UK","Wales","Oesophagus (C15)","Females","Cure proportion",66,0.15348725,15.750643
"32974","UK","Wales","Oesophagus (C15)","Females","Cure proportion",67,0.14909245,15.212799
"32975","UK","Wales","Oesophagus (C15)","Females","Cure proportion",68,0.14487895,14.658163
"32976","UK","Wales","Oesophagus (C15)","Females","Cure proportion",69,0.14067686,14.106791
"32977","UK","Wales","Oesophagus (C15)","Females","Cure proportion",70,0.13632588,13.527658
"32978","UK","Wales","Oesophagus (C15)","Females","Cure proportion",71,0.13167645,12.946872
"32979","UK","Wales","Oesophagus (C15)","Females","Cure proportion",72,0.12659195,12.354901
"32980","UK","Wales","Oesophagus (C15)","Females","Cure proportion",73,0.12095206,11.762578
"32981","UK","Wales","Oesophagus (C15)","Females","Cure proportion",74,0.11465738,11.18439
"32982","UK","Wales","Oesophagus (C15)","Females","Cure proportion",75,0.10763526,10.589061
"32983","UK","Wales","Oesophagus (C15)","Females","Cure proportion",76,0.099847049,10.00694
"32984","UK","Wales","Oesophagus (C15)","Females","Cure proportion",77,0.091296487,9.4311705
"32985","UK","Wales","Oesophagus (C15)","Females","Cure proportion",78,0.082038842,8.8835497
"32986","UK","Wales","Oesophagus (C15)","Females","Cure proportion",79,0.072218776,8.3434343
"32987","UK","Wales","Oesophagus (C15)","Females","Cure proportion",80,0.062143173,7.803462
"32988","UK","Wales","Oesophagus (C15)","Females","Cure proportion",81,0.052154295,7.3264012
"32989","UK","Wales","Oesophagus (C15)","Females","Cure proportion",82,0.042579815,6.8372197
"32990","UK","Wales","Oesophagus (C15)","Females","Cure proportion",83,0.033713732,6.372118
"32991","UK","Wales","Oesophagus (C15)","Females","Cure proportion",84,0.025796644,5.9450459
"32992","UK","Wales","Oesophagus (C15)","Females","Cure proportion",85,0.018998085,5.5173569
"32993","UK","Wales","Oesophagus (C15)","Females","Cure proportion",86,0.013404047,5.1385179
"32994","UK","Wales","Oesophagus (C15)","Females","Cure proportion",87,0.0090128463,4.7713408
"32995","UK","Wales","Oesophagus (C15)","Females","Cure proportion",88,0.0057413895,4.4409084
"32996","UK","Wales","Oesophagus (C15)","Females","Cure proportion",89,0.0034420497,4.0949869
"32997","UK","Wales","Oesophagus (C15)","Females","Cure proportion",90,0.0019277232,3.7584507
"32998","UK","Wales","Stomach (C16)","Males","Cure proportion",40,0.19247384,31.50334
"32999","UK","Wales","Stomach (C16)","Males","Cure proportion",41,0.19254838,30.760672
"33000","UK","Wales","Stomach (C16)","Males","Cure proportion",42,0.19254638,30.017719
"33001","UK","Wales","Stomach (C16)","Males","Cure proportion",43,0.19246362,29.272741
"33002","UK","Wales","Stomach (C16)","Males","Cure proportion",44,0.19229588,28.523912
"33003","UK","Wales","Stomach (C16)","Males","Cure proportion",45,0.19203901,27.782084
"33004","UK","Wales","Stomach (C16)","Males","Cure proportion",46,0.1916889,27.046223
"33005","UK","Wales","Stomach (C16)","Males","Cure proportion",47,0.1912415,26.315182
"33006","UK","Wales","Stomach (C16)","Males","Cure proportion",48,0.19069287,25.597826
"33007","UK","Wales","Stomach (C16)","Males","Cure proportion",49,0.19003913,24.88378
"33008","UK","Wales","Stomach (C16)","Males","Cure proportion",50,0.18927647,24.158552
"33009","UK","Wales","Stomach (C16)","Males","Cure proportion",51,0.18840122,23.437521
"33010","UK","Wales","Stomach (C16)","Males","Cure proportion",52,0.18740983,22.714621
"33011","UK","Wales","Stomach (C16)","Males","Cure proportion",53,0.18629885,22.009228
"33012","UK","Wales","Stomach (C16)","Males","Cure proportion",54,0.18506499,21.302555
"33013","UK","Wales","Stomach (C16)","Males","Cure proportion",55,0.18370512,20.607128
"33014","UK","Wales","Stomach (C16)","Males","Cure proportion",56,0.1822163,19.902426
"33015","UK","Wales","Stomach (C16)","Males","Cure proportion",57,0.18059576,19.236397
"33016","UK","Wales","Stomach (C16)","Males","Cure proportion",58,0.17884094,18.563059
"33017","UK","Wales","Stomach (C16)","Males","Cure proportion",59,0.17694953,17.897131
"33018","UK","Wales","Stomach (C16)","Males","Cure proportion",60,0.17491946,17.24614
"33019","UK","Wales","Stomach (C16)","Males","Cure proportion",61,0.17274892,16.600054
"33020","UK","Wales","Stomach (C16)","Males","Cure proportion",62,0.17043646,15.963308
"33021","UK","Wales","Stomach (C16)","Males","Cure proportion",63,0.16798088,15.342729
"33022","UK","Wales","Stomach (C16)","Males","Cure proportion",64,0.16538142,14.731545
"33023","UK","Wales","Stomach (C16)","Males","Cure proportion",65,0.16263761,14.120077
"33024","UK","Wales","Stomach (C16)","Males","Cure proportion",66,0.15974948,13.496416
"33025","UK","Wales","Stomach (C16)","Males","Cure proportion",67,0.15672134,12.904656
"33026","UK","Wales","Stomach (C16)","Males","Cure proportion",68,0.15357316,12.311424
"33027","UK","Wales","Stomach (C16)","Males","Cure proportion",69,0.1503284,11.737176
"33028","UK","Wales","Stomach (C16)","Males","Cure proportion",70,0.14701006,11.163494
"33029","UK","Wales","Stomach (C16)","Males","Cure proportion",71,0.14364055,10.609621
"33030","UK","Wales","Stomach (C16)","Males","Cure proportion",72,0.14024156,10.064711
"33031","UK","Wales","Stomach (C16)","Males","Cure proportion",73,0.13683411,9.5461607
"33032","UK","Wales","Stomach (C16)","Males","Cure proportion",74,0.13343832,9.0352211
"33033","UK","Wales","Stomach (C16)","Males","Cure proportion",75,0.1300735,8.5255413
"33034","UK","Wales","Stomach (C16)","Males","Cure proportion",76,0.12675799,8.0422592
"33035","UK","Wales","Stomach (C16)","Males","Cure proportion",77,0.12350621,7.5793271
"33036","UK","Wales","Stomach (C16)","Males","Cure proportion",78,0.12031973,7.1063004
"33037","UK","Wales","Stomach (C16)","Males","Cure proportion",79,0.11719707,6.6674328
"33038","UK","Wales","Stomach (C16)","Males","Cure proportion",80,0.11413676,6.2201691
"33039","UK","Wales","Stomach (C16)","Males","Cure proportion",81,0.11113738,5.7707486
"33040","UK","Wales","Stomach (C16)","Males","Cure proportion",82,0.1081975,5.3623528
"33041","UK","Wales","Stomach (C16)","Males","Cure proportion",83,0.10531575,4.9602938
"33042","UK","Wales","Stomach (C16)","Males","Cure proportion",84,0.1024908,4.579412
"33043","UK","Wales","Stomach (C16)","Males","Cure proportion",85,0.099721313,4.2132244
"33044","UK","Wales","Stomach (C16)","Males","Cure proportion",86,0.097006023,3.8901036
"33045","UK","Wales","Stomach (C16)","Males","Cure proportion",87,0.094343685,3.5885167
"33046","UK","Wales","Stomach (C16)","Males","Cure proportion",88,0.091733098,3.2861574
"33047","UK","Wales","Stomach (C16)","Males","Cure proportion",89,0.089173086,2.9860587
"33048","UK","Wales","Stomach (C16)","Males","Cure proportion",90,0.086662523,2.7133973
"33049","UK","Wales","Stomach (C16)","Females","Cure proportion",40,0.17994565,35.016773
"33050","UK","Wales","Stomach (C16)","Females","Cure proportion",41,0.18435277,34.025646
"33051","UK","Wales","Stomach (C16)","Females","Cure proportion",42,0.18860751,33.063881
"33052","UK","Wales","Stomach (C16)","Females","Cure proportion",43,0.19269413,32.106812
"33053","UK","Wales","Stomach (C16)","Females","Cure proportion",44,0.19659702,31.169491
"33054","UK","Wales","Stomach (C16)","Females","Cure proportion",45,0.20030086,30.254148
"33055","UK","Wales","Stomach (C16)","Females","Cure proportion",46,0.20379055,29.354776
"33056","UK","Wales","Stomach (C16)","Females","Cure proportion",47,0.20705123,28.475628
"33057","UK","Wales","Stomach (C16)","Females","Cure proportion",48,0.21006843,27.594801
"33058","UK","Wales","Stomach (C16)","Females","Cure proportion",49,0.21282794,26.731468
"33059","UK","Wales","Stomach (C16)","Females","Cure proportion",50,0.21531589,25.910936
"33060","UK","Wales","Stomach (C16)","Females","Cure proportion",51,0.21751882,25.098892
"33061","UK","Wales","Stomach (C16)","Females","Cure proportion",52,0.21942362,24.312843
"33062","UK","Wales","Stomach (C16)","Females","Cure proportion",53,0.22101757,23.529495
"33063","UK","Wales","Stomach (C16)","Females","Cure proportion",54,0.22228839,22.77021
"33064","UK","Wales","Stomach (C16)","Females","Cure proportion",55,0.22322425,22.027672
"33065","UK","Wales","Stomach (C16)","Females","Cure proportion",56,0.2238138,21.293612
"33066","UK","Wales","Stomach (C16)","Females","Cure proportion",57,0.22404617,20.590406
"33067","UK","Wales","Stomach (C16)","Females","Cure proportion",58,0.22391106,19.8941
"33068","UK","Wales","Stomach (C16)","Females","Cure proportion",59,0.22339879,19.212437
"33069","UK","Wales","Stomach (C16)","Females","Cure proportion",60,0.22250029,18.537735
"33070","UK","Wales","Stomach (C16)","Females","Cure proportion",61,0.22120726,17.879707
"33071","UK","Wales","Stomach (C16)","Females","Cure proportion",62,0.21951216,17.239292
"33072","UK","Wales","Stomach (C16)","Females","Cure proportion",63,0.2174084,16.618916
"33073","UK","Wales","Stomach (C16)","Females","Cure proportion",64,0.21489041,15.987667
"33074","UK","Wales","Stomach (C16)","Females","Cure proportion",65,0.21195371,15.387416
"33075","UK","Wales","Stomach (C16)","Females","Cure proportion",66,0.20859522,14.784451
"33076","UK","Wales","Stomach (C16)","Females","Cure proportion",67,0.20481324,14.186805
"33077","UK","Wales","Stomach (C16)","Females","Cure proportion",68,0.20060779,13.599205
"33078","UK","Wales","Stomach (C16)","Females","Cure proportion",69,0.19598079,13.038837
"33079","UK","Wales","Stomach (C16)","Females","Cure proportion",70,0.1909367,12.474549
"33080","UK","Wales","Stomach (C16)","Females","Cure proportion",71,0.18548414,11.926955
"33081","UK","Wales","Stomach (C16)","Females","Cure proportion",72,0.17963476,11.383385
"33082","UK","Wales","Stomach (C16)","Females","Cure proportion",73,0.17340299,10.849801
"33083","UK","Wales","Stomach (C16)","Females","Cure proportion",74,0.16680643,10.335757
"33084","UK","Wales","Stomach (C16)","Females","Cure proportion",75,0.15986603,9.8087025
"33085","UK","Wales","Stomach (C16)","Females","Cure proportion",76,0.15260649,9.2933912
"33086","UK","Wales","Stomach (C16)","Females","Cure proportion",77,0.14505643,8.7807417
"33087","UK","Wales","Stomach (C16)","Females","Cure proportion",78,0.13724869,8.2888994
"33088","UK","Wales","Stomach (C16)","Females","Cure proportion",79,0.12922058,7.7971854
